density,pH,alcohol,quality,wineType,satisfied,price
0.992,3.11,11,6,W,No,17.42
0.9963,3.24,10,5,W,Yes,9.53
0.995,3.22,9.5,5,W,Yes,8.15
0.9956,3.29,10.1,6,W,No,8.62
0.997,3.19,9.5,7,W,No,9.15
0.9936,3.08,9.5,5,W,Yes,14.22
0.9935,3.11,9.5,5,W,Yes,13.87
0.9963,3.35,9.4,6,W,No,7.24
0.9967,2.92,9.4,6,W,No,7.12
0.9912,3.31,12.7,6,W,No,20.42
0.9981,3.09,9.7,5,W,Yes,10
0.9966,3.27,9.7,6,W,No,12.9
0.9967,2.92,9.4,6,W,No,7.12
0.9963,3.35,9.4,6,W,No,7.24
0.9935,3.11,9.5,5,W,Yes,13.87
0.9902,3.1,11.7,6,W,No,21.55
0.99,3.09,11.7,6,W,No,21.72
0.996,3.16,9.7,5,W,Yes,7.15
0.9966,3.24,9.5,6,W,No,6.29
0.9962,3.25,9.1,5,W,Yes,6.7
0.994,3.23,10.3,6,W,No,16.83
0.996,3.16,9.7,5,W,Yes,7.15
0.994,3.21,9.9,5,W,Yes,13.32
0.9944,3.22,9.9,5,W,Yes,13.37
0.9974,3.26,10.2,5,W,Yes,5.64
0.996,3,12.1,6,W,No,8.45
0.9922,3.15,11.3,7,W,No,21.21
0.9917,3.19,11.4,5,W,Yes,15.87
0.9918,3.17,12.2,6,W,No,21.59
0.9936,3.18,9.9,7,W,No,20.19
0.9938,3.63,10.3,6,W,No,15.62
0.9918,3.17,12.2,6,W,No,21.59
0.9939,3.52,10.4,6,W,No,16.33
0.9917,3.19,11.4,5,W,Yes,15.87
0.9981,3.13,9.9,6,W,No,5.18
0.9941,3.32,10,5,W,Yes,13.76
0.9928,3.21,11.5,6,W,No,17.7
0.9952,3.44,10.5,6,W,No,11.41
0.9898,3.28,12.5,7,W,No,24.48
0.9914,2.98,10.5,6,W,No,19.54
0.9981,3.13,9.9,6,W,No,5.18
0.9957,3.06,11.4,7,W,No,15.28
0.998,3.42,9.8,6,W,No,9.39
0.9957,3.06,11.4,7,W,No,15.28
0.9986,3.03,9.2,4,W,Yes,8.15
0.9983,3.08,8.9,5,W,Yes,7.35
0.9982,3.07,8.9,5,W,Yes,7.5
0.997,2.92,9.5,7,W,No,11.17
0.9947,3.21,11.5,6,W,No,12.3
0.997,2.92,9.5,7,W,No,11.17
0.9947,3.21,11.5,6,W,No,12.3
0.99416,2.96,9.5,6,W,No,16.46
0.99516,3.35,9.7,5,W,Yes,12.88
0.99496,3.17,9.7,5,W,Yes,9.2
0.9974,3.32,9.5,6,W,No,8.67
0.99579,3.16,9.4,5,W,Yes,7.07
0.9983,3.13,9,4,W,Yes,8.4
0.99471,3.6,10.6,6,W,No,11.47
0.9974,3.32,9.5,6,W,No,8.67
0.99644,3.16,9.1,5,W,Yes,6.2
0.99579,3.16,9.4,5,W,Yes,7.07
0.99699,3.05,8.8,5,W,Yes,8.83
0.99758,3.54,10.4,5,W,Yes,8.49
0.9977,3.13,8.9,5,W,Yes,7.62
0.99397,3.16,10.6,7,W,No,16.38
0.9983,3.13,9,4,W,Yes,8.4
0.99471,3.6,10.6,6,W,No,11.47
0.99243,3.28,10.6,6,W,No,17.69
0.9962,3.23,9,5,W,Yes,6.23
1.00182,3.08,8.8,6,W,No,5.16
0.99384,3.54,10.5,7,W,No,19.36
0.99582,3.16,9.5,5,W,Yes,7.33
0.9962,3.23,9,5,W,Yes,6.23
0.9924,3.14,10.4,6,W,No,16.47
0.99466,3.38,10,6,W,No,16.15
0.99212,2.97,10.4,5,W,Yes,16.11
0.99449,3.11,9,6,W,No,15.96
0.99748,3.24,9.3,5,W,Yes,8.95
0.99449,3.11,9,6,W,No,15.96
0.99748,3.24,9.3,5,W,Yes,8.95
0.99475,3.18,9,6,W,No,12.88
0.99189,3.06,11.5,6,W,No,19.75
0.99827,3.11,9,5,W,Yes,6.23
0.99752,3.52,10.4,6,W,No,6.83
0.99827,3.11,9,5,W,Yes,6.23
0.99479,3.08,10.6,5,W,Yes,10.71
0.99752,3.52,10.4,6,W,No,6.83
0.99642,3.47,8.5,6,W,No,8.8
1.00047,3.07,9.3,6,W,No,5.88
0.99382,3.53,10.5,7,W,No,19.42
0.99784,3.39,9.9,6,W,No,9.02
0.99486,3.4,10.4,6,W,No,9.85
0.99537,3.35,10.1,5,W,Yes,8.87
0.99382,3.53,10.5,7,W,No,19.42
0.99838,3.04,9.2,4,W,Yes,7.84
0.99566,3.17,9.4,6,W,No,10.09
0.99268,3.53,10.6,6,W,No,16.72
0.99566,3.17,9.4,6,W,No,10.09
0.99468,3.08,8.7,5,W,Yes,12.82
0.9933,3.61,10.2,6,W,No,15.65
0.99307,3.61,10.3,6,W,No,15.82
0.99907,3.06,9.5,5,W,Yes,5.08
0.99907,3.06,9.5,5,W,Yes,5.08
0.99907,3.06,9.5,5,W,Yes,5.08
0.99907,3.06,9.5,5,W,Yes,5.08
0.99471,3.17,9.4,5,W,Yes,9.93
0.99471,3.17,9.4,5,W,Yes,9.83
0.99907,3.06,9.5,5,W,Yes,5.08
0.99148,3.16,12.6,7,W,No,21.41
0.99383,3.52,10.5,7,W,No,19.48
0.99365,3.1,10.8,6,W,No,18.2
0.99272,3.18,9.9,6,W,No,17.48
0.99148,3.16,12.6,7,W,No,21.41
0.99235,3.38,12.2,7,W,No,18.87
0.99508,3.23,10,6,W,No,11.68
0.9946,3.29,10.6,7,W,No,15.35
0.99674,3.24,9.5,6,W,No,6.99
0.99018,3.34,12.8,8,W,No,27.16
0.99235,3.38,12.2,7,W,No,18.87
0.99084,3.34,12.6,7,W,No,24.11
0.99856,3.45,9.4,5,W,Yes,6.57
0.99591,3.21,9,5,W,Yes,7.02
0.9975,3.23,9.1,5,W,Yes,7.29
0.9944,3.06,9.4,6,W,No,17.03
0.99173,3.33,12.2,7,W,No,20.65
0.99378,3.21,10,5,W,Yes,13.38
0.99805,2.93,9.2,5,W,Yes,6.1
0.99534,3.11,9.3,5,W,Yes,13.35
0.99232,3.14,9.8,6,W,No,17.43
0.99805,2.93,9.2,5,W,Yes,6.1
0.99078,3.34,12,7,W,No,22.35
0.99534,3.11,9.3,5,W,Yes,13.35
0.99061,3.33,12.6,7,W,No,23.19
0.99182,3.31,12.2,6,W,No,15.81
0.9966,3.4,11,6,W,No,11.31
0.9912,3.25,12,7,W,No,24.25
0.99779,3.16,8.8,5,W,Yes,8.32
0.99814,3.17,8.9,4,W,Yes,5.57
0.99096,3.59,12.7,7,W,No,23.06
0.99379,3.1,11.8,6,W,No,14.74
0.99426,3.79,10.2,5,W,Yes,12.06
0.99228,3.24,9.9,6,W,No,17.03
0.99335,3.35,11.1,6,W,No,18.08
0.99595,3.22,9.4,5,W,Yes,7.4
0.99297,3.13,9.7,6,W,No,17.49
0.99687,3.11,9.7,5,W,Yes,8.64
0.99297,3.13,9.7,6,W,No,17.49
0.99687,3.11,9.7,5,W,Yes,8.64
0.99445,3.19,9.8,5,W,Yes,13.16
0.9986,3.25,9.3,6,W,No,9.47
0.99154,2.95,10.5,5,W,Yes,16.4
0.9981,3.47,9.3,6,W,No,5.48
0.98993,3.45,12.6,8,W,No,27.32
1.00241,3.44,8.9,5,W,Yes,9.86
0.99716,3.18,10.3,5,W,Yes,5.99
0.99437,3.29,10.6,5,W,Yes,11.31
0.9972,3.15,9,4,W,Yes,6.63
0.99756,3.48,9.7,5,W,Yes,5.54
0.99509,3.22,9.5,6,W,No,10.5
0.99572,3.49,10.3,6,W,No,12.91
0.99756,3.48,9.7,5,W,Yes,5.54
0.99175,3.21,12.3,8,W,No,26.15
0.99254,3.4,10.5,5,W,Yes,14.04
0.99509,3.22,9.5,6,W,No,10.5
0.99676,3.11,10,6,W,No,8.29
0.9979,3.08,8.8,4,W,Yes,5.33
0.99194,3,10.9,6,W,No,19.2
0.99077,2.95,12.2,6,W,No,22.81
0.99782,3.06,9.5,5,W,Yes,5.42
0.99942,3.47,10,5,W,Yes,6.11
0.99708,3.11,9.6,6,W,No,7.12
0.99353,3.13,8.7,6,W,No,15.38
0.99256,3.39,10.7,7,W,No,20.69
0.99199,3.43,11.1,6,W,No,18.02
0.9918,3.25,12.5,7,W,No,19.92
0.99354,3.3,10.4,6,W,No,16.91
0.99244,3.2,11.5,5,W,Yes,16.77
0.99831,3.05,9.4,5,W,Yes,7.51
0.99396,3.03,9.3,5,W,Yes,10.35
0.99724,3.17,10.1,6,W,No,9.02
0.99524,3.28,9.7,5,W,Yes,11.04
0.9927,3.49,10.5,6,W,No,16.35
0.99802,3.42,9.7,5,W,Yes,6.58
0.99512,3.59,9.2,5,W,Yes,11.51
0.99438,3.19,9.8,5,W,Yes,13.76
0.99679,3.12,9,5,W,Yes,6.82
0.99652,3.15,9.1,6,W,No,9.23
0.99698,3.25,10.4,6,W,No,9.3
0.99474,3.68,10.7,6,W,No,11.45
0.99511,3.59,10.5,7,W,No,14.47
0.99582,3.21,9.2,5,W,Yes,7.13
0.99125,3.28,11.5,4,W,Yes,11.02
0.99256,3.05,10.4,3,W,Yes,9.03
0.9911,3.3,12,6,W,No,19.82
0.99168,3.38,12.2,6,W,No,16.76
0.9911,3.3,12,6,W,No,19.82
0.99556,3.29,9.8,6,W,No,8.97
1.00098,3.1,9.3,5,W,Yes,6.45
0.99516,3.49,9.6,4,W,Yes,9
0.99516,3.49,9.5,4,W,Yes,8.99
0.99518,3.5,10.2,6,W,No,12.39
0.99347,3.24,10.4,8,W,No,21.28
0.9929,3.28,11,6,W,No,14.32
0.99347,3.24,10.4,8,W,No,21.28
0.99841,3.05,8.7,5,W,Yes,6.36
0.99362,3.29,9.9,4,W,Yes,10.74
0.99361,3.29,9.9,4,W,Yes,10.74
0.9914,3.06,11.3,4,W,Yes,13.57
0.99114,3.38,12,8,W,No,25.7
0.9925,3.43,10.7,8,W,No,23.26
0.99453,3.13,10.1,6,W,No,11.16
0.9938,3.25,9.6,7,W,No,19.18
0.9938,3.25,9.6,6,W,No,16.22
0.99806,3.29,8.7,5,W,Yes,5.32
0.9961,3.54,10.3,5,W,Yes,10.65
1.00016,2.98,9.1,5,W,Yes,7.48
0.9916,3.17,11.8,6,W,No,17.43
0.99116,3.15,11.9,6,W,No,21.07
0.99319,3.66,10.3,6,W,No,15.49
0.99517,3.09,10,4,W,Yes,10.94
0.99514,3.1,10.2,4,W,Yes,11.16
0.99566,3.12,10,6,W,No,11.03
0.99166,2.96,12.7,6,W,No,23.64
0.99587,3.04,9.6,5,W,Yes,13.99
0.99558,3.16,9.5,5,W,Yes,6.53
0.99117,3.17,12.7,6,W,No,19.59
0.99399,3.34,11,6,W,No,13.96
0.99741,3.1,9.1,5,W,Yes,6.68
0.99405,3.35,10.2,4,W,Yes,9.48
0.99622,3.38,10.1,6,W,No,10.63
1.00051,3.05,9.2,6,W,No,6
0.99803,3.47,9.4,4,W,Yes,7.04
0.99405,3.35,10.2,4,W,Yes,9.48
0.99773,3.53,9.2,4,W,Yes,8.02
0.99397,2.98,10,5,W,Yes,14.48
0.99622,3.38,10.1,6,W,No,11.08
0.99713,3.15,9,5,W,Yes,7.89
0.99274,3.16,9.5,5,W,Yes,14.13
1.00118,3.39,9.1,5,W,Yes,5.93
0.99176,3.05,13.3,7,W,No,22.62
0.9969,3.26,9.5,5,W,Yes,7.82
0.99771,3.56,9.2,5,W,Yes,5.22
0.99411,3.36,10.1,6,W,No,15.04
0.99771,3.56,9.2,5,W,Yes,5.22
0.99411,3.36,10.1,6,W,No,15.04
0.99194,3.27,11.2,6,W,No,19.05
0.99558,3.14,9.8,6,W,No,11.23
0.99194,3.27,11.2,6,W,No,19.05
0.99558,3.14,9.8,6,W,No,11.23
0.99577,3.22,9.4,5,W,Yes,6.3
0.99564,3.23,9,5,W,Yes,6.88
0.99578,3.21,9.4,5,W,Yes,6.24
0.99888,3.11,8.9,6,W,No,8.27
1.00014,3.02,9.1,6,W,No,5.58
0.99441,3.17,9.8,4,W,Yes,6.77
0.99594,3.17,9.4,5,W,Yes,5.43
0.99437,3.13,10,6,W,No,14.37
0.99594,3.17,9.4,5,W,Yes,5.43
0.9979,3.48,9.9,6,W,No,7.37
0.99434,3.14,10,5,W,Yes,9.62
0.99203,3.17,11.5,6,W,No,20.17
0.998,3,9.2,5,W,Yes,5.73
0.99316,3.15,10,5,W,Yes,13.37
0.998,3,9.2,5,W,Yes,5.73
0.99314,3.15,10,5,W,Yes,13.27
0.99316,3.15,10,5,W,Yes,13.37
0.99612,3.43,9.8,6,W,No,8.94
0.99295,3.36,10.5,6,W,No,17.25
0.99394,3.45,10.6,6,W,No,16.13
0.99642,3.28,9.4,5,W,Yes,9.33
0.99642,3.28,9.4,5,W,Yes,9.33
0.99248,3.38,11,7,W,No,21.18
0.99268,3.53,10.8,6,W,No,16.76
0.99954,3.3,9,5,W,Yes,7.36
0.99692,3.07,9.6,6,W,No,8.36
0.99592,3.19,10.6,6,W,No,12.54
0.99592,3.19,10.6,6,W,No,12.54
0.99692,3.07,9.6,6,W,No,8.36
0.99822,3.08,9.2,5,W,Yes,6.11
0.99822,3.08,9.2,5,W,Yes,6.11
0.99402,2.89,9.5,5,W,Yes,13.84
0.99404,2.89,9.5,5,W,Yes,13.94
0.99787,3.47,10.3,7,W,No,9.98
0.99347,3.08,8.8,5,W,Yes,13.09
0.99838,2.98,8.7,5,W,Yes,7.5
0.99839,2.98,8.7,5,W,Yes,7.65
0.99375,3.2,10.2,6,W,No,17.43
0.99155,3.25,10.1,6,W,No,17.85
0.9936,3.21,9.5,5,W,Yes,13.4
0.99434,3.1,9.5,5,W,Yes,14.02
0.9922,3.54,11.6,7,W,No,16.64
0.99571,3.13,10.7,6,W,No,10.21
0.99658,3.11,10.1,6,W,No,8.94
0.99076,3.32,11.1,7,W,No,21.9
0.99496,3.22,9.8,5,W,Yes,13.72
0.9937,3.08,9,6,W,No,16.13
0.99076,3.32,11.1,7,W,No,21.9
0.99542,3.19,9.5,6,W,No,9.97
0.99825,3.37,9.4,6,W,No,8.74
0.99289,3.24,10.2,5,W,Yes,14.74
0.99432,3.1,9.8,6,W,No,14.12
0.99523,3.19,9.5,6,W,No,10.77
0.99542,3.19,9.5,6,W,No,9.97
0.9959,3.17,9,5,W,Yes,6.7
0.99543,3.1,10.1,6,W,No,11.95
0.99662,3.02,8.8,5,W,Yes,9.27
0.99088,2.97,11.9,6,W,No,22.34
0.99088,2.97,11.9,6,W,No,22.34
0.99922,3.19,9.3,6,W,No,7.46
0.9966,3.33,10,6,W,No,10.32
0.99466,3.21,9.5,5,W,Yes,9.5
0.99922,3.19,9.3,6,W,No,7.46
0.99836,3.16,9.7,4,W,Yes,5.42
0.99836,3.16,9.7,4,W,Yes,5.42
0.99238,3.19,10.2,5,W,Yes,14.49
0.99645,3.11,10.8,5,W,Yes,6.06
1,3.27,8.8,5,W,Yes,9.64
1,3.27,8.8,5,W,Yes,9.64
0.99376,3.32,11.4,6,W,No,13.6
1,3.27,8.8,5,W,Yes,9.64
0.99513,3.14,9.8,5,W,Yes,9.21
0.99556,3.17,9.4,4,W,Yes,10.46
0.99556,3.17,9.4,4,W,Yes,10.46
0.99543,3.21,9.4,6,W,No,14.47
0.99886,3.2,9.4,6,W,No,8.53
0.99526,3.22,9.7,6,W,No,10.37
0.99166,3.35,12.3,7,W,No,20.5
0.99691,3.33,9.8,6,W,No,6.06
0.99732,3.12,9,5,W,Yes,9.02
0.99573,3.26,9.2,6,W,No,9.43
0.99656,3.19,9.4,6,W,No,6.48
0.99112,3.28,9.9,6,W,No,17.31
0.99214,3.07,9.8,5,W,Yes,14.56
0.99165,3.36,12.3,7,W,No,20.93
0.99004,3.02,11.9,7,W,No,24.48
0.99463,3.27,10.2,6,W,No,14.72
0.99683,3.14,9.5,6,W,No,6.85
0.99004,3.02,11.9,7,W,No,24.48
0.99596,3.24,9.2,5,W,Yes,6.1
0.99898,3.18,9.7,5,W,Yes,5.45
0.99114,3.36,11.5,7,W,No,22.56
0.99508,3.17,10.4,8,W,No,18.15
0.99306,3.22,11.6,5,W,Yes,14.51
0.99898,3.18,9.7,5,W,Yes,5.45
0.99508,3.17,10.4,8,W,No,18.15
0.99114,3.36,11.5,7,W,No,22.56
0.99342,3.27,10.2,6,W,No,17.22
0.99345,3.38,9.8,6,W,No,15.9
0.99772,3.24,9,5,W,Yes,6.09
0.99239,3.38,10.5,6,W,No,17.04
0.99502,3.16,9.4,4,W,Yes,9.8
0.99502,3.16,9.4,4,W,Yes,9.8
0.99479,3.21,10.8,5,W,Yes,5.62
0.99207,3.17,10.7,7,W,No,21.93
0.99497,3.08,10.6,6,W,No,13.95
0.99828,3.15,9.2,6,W,No,5.22
0.99542,3.28,9.5,6,W,No,8.78
0.99542,3.28,9.5,6,W,No,8.78
0.99228,3.41,10,5,W,Yes,13.16
0.99706,3.13,10.6,5,W,Yes,9.83
0.99497,3.08,10.6,6,W,No,13.95
0.99669,3.13,10.6,5,W,Yes,6.23
0.99828,3.15,9.2,6,W,No,5.22
0.99269,3.24,11,6,W,No,18.57
0.99196,3.25,11.2,6,W,No,19.28
0.99662,3.32,9.6,5,W,Yes,6.96
0.99475,3.21,9.4,5,W,Yes,9.84
0.99544,3.2,9.5,6,W,No,10.71
0.99944,3.09,9.3,5,W,Yes,6.85
0.99475,3.21,9.4,5,W,Yes,9.84
0.99544,3.2,9.5,6,W,No,10.71
0.9966,3.07,9.4,5,W,Yes,9.01
0.99066,3.13,11.2,7,W,No,23.95
0.9907,3.14,11.2,7,W,No,23.77
0.99066,3.13,11.2,7,W,No,23.95
0.998,3,8.8,5,W,Yes,6.77
0.9907,3.14,11.2,7,W,No,23.77
0.99066,3.13,11.2,7,W,No,23.95
0.99307,3.2,9.4,5,W,Yes,13.49
0.99106,3.06,11.1,6,W,No,19.46
0.99696,3.08,9.6,5,W,Yes,5.58
0.99106,3.06,11.1,6,W,No,19.46
0.99307,3.2,9.4,5,W,Yes,13.49
0.99167,2.95,10.6,6,W,No,20.16
0.99902,3.13,8.9,5,W,Yes,5.68
0.98992,3.15,12.3,7,W,No,25.53
0.99182,3.34,11.4,5,W,Yes,15.27
0.99556,3.16,9.6,6,W,No,11.23
0.99582,3.33,10.3,6,W,No,9.96
0.99182,3.34,11.4,5,W,Yes,15.27
0.98972,3.23,12.1,6,W,No,21.38
0.99352,3.46,9.9,5,W,Yes,13.01
0.9946,3.15,9.7,5,W,Yes,10.5
0.99273,3.18,10.5,5,W,Yes,14.61
0.99628,3.04,8.9,6,W,No,7.17
0.99582,3.18,9.4,5,W,Yes,9.78
0.99553,3.18,9.6,5,W,Yes,6.49
0.98914,3.4,12.6,7,W,No,24.24
0.99354,3.1,9.2,6,W,No,16.11
0.99976,3.2,10.4,5,W,Yes,7.7
0.99808,3,9,7,W,No,8.2
0.99808,3,9,7,W,No,8.2
0.99808,3,9,7,W,No,8.2
0.99808,3,9,7,W,No,8.2
0.99808,3,9,7,W,No,8.2
0.99808,3,9,7,W,No,8.2
0.9919,3.22,9.2,6,W,No,16.44
0.99808,3,9,7,W,No,8.2
0.99499,3.2,9.7,4,W,Yes,10.73
0.99655,3.34,10.1,6,W,No,9.84
0.99615,3.46,11,7,W,No,13.75
0.99296,3.2,10.8,5,W,Yes,15.38
0.99482,3.22,10.8,5,W,Yes,5.07
0.99079,3.48,13.5,7,W,No,22.16
0.99366,3.24,10.6,5,W,Yes,15.16
0.99434,3.23,9.8,5,W,Yes,13.07
0.98958,3.18,11.7,6,W,No,20.68
0.99434,3.23,9.8,5,W,Yes,13.07
0.99938,3.34,9,6,W,No,5.17
0.99059,3.18,11.3,7,W,No,23.77
0.99835,3.31,9.4,5,W,Yes,6.1
0.98958,3.18,11.7,6,W,No,20.68
0.99159,3.31,11.3,7,W,No,21.1
0.99159,3.31,11.3,7,W,No,21.1
0.98931,3.2,12,6,W,No,21.6
0.9938,3.48,10.6,6,W,No,15.78
0.99558,3.13,10.8,6,W,No,12.6
0.99563,3.12,10.8,6,W,No,12.57
0.98931,3.2,12,6,W,No,21.6
0.99691,3.18,9.4,5,W,Yes,8.68
0.9959,3.19,9.4,5,W,Yes,6.93
0.99159,3.31,11.3,7,W,No,21.1
0.99628,3.07,9.4,5,W,Yes,5.21
0.99076,3.39,12,5,W,Yes,14.5
0.99678,3.28,10.3,7,W,No,7.78
0.99678,3.28,10.3,7,W,No,7.78
0.99678,3.28,10.3,7,W,No,7.78
0.99089,3.22,11.3,7,W,No,21.67
0.99537,3.1,9.4,6,W,No,12.19
1.0002,3.14,8.7,5,W,Yes,6.55
0.99628,3.07,9.4,5,W,Yes,5.21
0.99089,3.22,11.3,7,W,No,21.67
0.99678,3.28,10.3,7,W,No,7.78
0.99076,3.39,12,5,W,Yes,14.5
0.99332,3.34,8,5,W,Yes,11.03
0.99316,3.44,10.4,7,W,No,19.46
0.99272,3.37,10.7,7,W,No,20.53
0.99636,3.47,10.2,6,W,No,8.64
0.99202,3.56,10.9,5,W,Yes,14.01
0.99148,3.3,10.5,6,W,No,17.69
0.99064,3.26,11.7,7,W,No,22.72
0.99884,3.13,8.6,5,W,Yes,7.26
0.99773,3.2,9,5,W,Yes,7.66
1.00013,2.96,8.7,5,W,Yes,5.35
0.98974,3.1,12.8,6,W,No,22.67
0.99773,3.2,9,5,W,Yes,7.66
1.00013,2.96,8.7,5,W,Yes,5.35
0.99112,3.28,11.8,6,W,No,20.49
0.99136,3.05,11.6,6,W,No,21.72
0.99132,3.14,11.8,6,W,No,21.35
0.99642,3.24,10.6,5,W,Yes,5.56
0.99488,3.17,9.7,5,W,Yes,10.1
0.99527,3.22,10.3,5,W,Yes,10.79
0.99578,3.15,10.2,6,W,No,9.83
0.99352,3.33,10.1,7,W,No,16.03
0.99199,3.7,10.9,7,W,No,19.42
0.99198,3.24,9.3,5,W,Yes,13.55
0.99756,3.33,10.2,6,W,No,8.93
0.99578,3.15,10.2,6,W,No,9.83
0.99561,3.11,9.5,5,W,Yes,8.37
0.99347,3.18,9.3,5,W,Yes,11.22
0.98936,3.06,12.9,7,W,No,27.21
0.99786,3.14,8.7,5,W,Yes,7.85
0.99705,3.4,9.4,5,W,Yes,7.87
0.9942,3.23,10.1,5,W,Yes,10.53
0.9948,3.19,10,4,W,Yes,7.14
0.99116,3.27,11.1,7,W,No,22.56
0.99688,3.26,10.3,7,W,No,9.52
0.98974,3.24,12.2,6,W,No,21.59
0.99542,3.11,9.3,6,W,No,11.34
0.99154,3.19,11.3,6,W,No,19.75
0.99118,3.04,10.8,6,W,No,20.32
0.99044,2.98,11.2,8,W,No,28.97
0.9914,3.32,12.5,7,W,No,19.76
0.9979,3.39,9.3,5,W,Yes,5.52
0.98892,3.4,12.9,7,W,No,24.56
0.99114,3.2,11.2,7,W,No,23.1
0.99188,3,12.6,6,W,No,23.2
0.99583,3.2,9.3,5,W,Yes,7.03
0.98892,3.4,12.9,7,W,No,24.56
0.98892,3.41,12.9,7,W,No,24.48
0.99704,3.2,9.5,7,W,No,7.48
0.9911,3.19,11.9,6,W,No,19.53
0.99334,2.93,10.3,7,W,No,19.01
0.99334,2.92,10.3,7,W,No,19.09
0.99094,3.06,11.2,6,W,No,20.96
0.99014,3.18,12,6,W,No,19.44
0.99304,3.13,9.6,5,W,Yes,14.34
0.99652,3.2,9.2,6,W,No,10.15
0.98944,3.03,12.9,6,W,No,23.14
0.99772,2.99,9.3,6,W,No,7.46
0.99367,3.1,12.1,6,W,No,13.92
0.99304,3.13,9.6,5,W,Yes,14.34
0.99183,3.37,11.2,6,W,No,18.14
0.99126,3.11,11.2,7,W,No,22.61
0.98944,3.03,12.9,6,W,No,23.14
0.99577,3.21,9.2,5,W,Yes,6.33
0.99772,2.99,9.3,6,W,No,7.46
0.99652,3.2,9.2,6,W,No,10.15
0.99428,3.18,9.3,6,W,No,14.25
0.99388,3.2,10.7,6,W,No,9.76
0.99208,3.05,9.8,6,W,No,18.08
0.99256,3.3,10.3,6,W,No,17.13
0.99388,3.2,10.7,6,W,No,9.76
0.9925,3.28,11.3,6,W,No,11.02
0.99904,3.02,8.8,6,W,No,6.08
0.99216,3.18,10.8,5,W,Yes,15.48
0.99208,3.05,9.8,6,W,No,18.08
0.99428,3.18,9.3,6,W,No,14.25
0.99165,3.26,11.5,7,W,No,19.69
0.99924,3.26,8.8,5,W,Yes,7.8
0.99924,3.26,8.8,5,W,Yes,7.8
0.99924,3.26,8.8,5,W,Yes,7.8
0.9956,3.19,9.4,6,W,No,11.18
0.99562,3.19,9.4,6,W,No,11.28
0.9972,3.16,9.6,6,W,No,8.03
0.99924,3.26,8.8,5,W,Yes,7.8
0.9958,3.22,9.3,6,W,No,9.93
0.99976,3.22,8.9,5,W,Yes,5.12
0.99976,3.22,8.9,5,W,Yes,5.12
0.99296,3.74,10,5,W,Yes,12.07
0.9957,3.24,9.1,5,W,Yes,6.64
0.9958,3.22,9.3,6,W,No,9.93
0.99579,3.2,9.4,6,W,No,10.18
0.99541,3.14,10.1,6,W,No,12.1
0.99976,3.22,8.9,5,W,Yes,5.12
0.99518,3.2,10.8,6,W,No,9.85
0.99168,3.24,10,6,W,No,17.42
0.99276,3.03,10.9,6,W,No,15.08
0.99085,3.15,12,7,W,No,22.07
0.99873,2.99,9.3,5,W,Yes,6.65
0.99172,3.22,12.3,7,W,No,21.54
0.99312,3.45,10.4,6,W,No,16.39
0.99276,3.03,10.9,6,W,No,15.08
0.9972,3.22,10.5,5,W,Yes,5.1
0.99278,3.41,9.8,6,W,No,13.64
0.99092,3.06,10.5,6,W,No,19.09
0.9962,3.16,9.9,6,W,No,6.4
0.99053,3.27,11.4,7,W,No,22.7
0.99858,3.18,9.2,5,W,Yes,8.27
0.9984,3.09,9.7,5,W,Yes,9.5
0.99335,3.09,10,5,W,Yes,13.58
0.99053,3.27,11.4,7,W,No,22.7
0.9949,3.13,10.3,6,W,No,10.44
0.9962,3.16,9.9,6,W,No,6.4
0.99092,3.06,10.5,6,W,No,19.09
0.99532,3.16,9.8,7,W,No,12.61
0.99727,3.19,9.3,5,W,Yes,7.58
0.99026,3.08,12.4,7,W,No,23.38
0.99668,3.16,9.3,6,W,No,5.36
0.99727,3.19,9.3,5,W,Yes,7.58
0.9952,3.26,9.5,6,W,No,14.78
0.99144,3.08,10.5,6,W,No,16.85
0.99144,3.08,10.5,6,W,No,16.85
0.99015,3.26,12.8,7,W,No,23.18
0.9914,2.99,10.8,6,W,No,19.87
0.99693,3.1,10,6,W,No,7.55
0.99035,3.38,11.8,8,W,No,26.13
0.99693,3.1,10,6,W,No,7.55
0.99035,3.38,11.8,8,W,No,26.13
0.99006,3.19,12,6,W,No,21.17
0.99126,3.18,12.6,6,W,No,17.17
0.98994,3.37,11.9,8,W,No,26.7
0.98985,3.13,10.6,5,W,Yes,16.23
0.9971,3.42,9.2,5,W,Yes,7.05
0.99882,3.17,10,6,W,No,7.13
0.99477,3.36,9.2,5,W,Yes,9.39
0.99478,3.36,9.3,6,W,No,11.51
0.99576,3.24,10.2,6,W,No,13.09
0.99578,3.25,10.2,6,W,No,12.93
0.99354,3.14,8.7,5,W,Yes,12.55
0.99244,3.24,10.7,5,W,Yes,15.11
0.99084,3.18,12.1,6,W,No,21.63
0.99612,3.12,9.5,6,W,No,10.87
0.99356,3.18,11.2,6,W,No,10.33
0.98952,2.93,12,6,W,No,22.77
0.99612,3.12,9.5,6,W,No,10.87
0.99084,3.18,12.1,6,W,No,21.63
0.99244,3.24,10.7,5,W,Yes,15.11
0.99955,3.26,8.8,7,W,No,9.5
0.99374,3.8,10.8,6,W,No,15.35
0.9892,3.31,13.1,7,W,No,24.1
0.99144,3.08,12.5,7,W,No,24.81
0.99352,3.09,11.7,8,W,No,20.24
0.99352,3.09,11.7,8,W,No,20.24
